job_id,source,job_title,company_name,location,published,job_url,full_description,scraped_at
14434398,stepstone,Werkstudent (m/w/d) Produktentwicklung,CROWN Gabelstapler GmbH & Co. KG,Bayern,vor 15 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Produktentwicklung-Feldkirchen-Landkreis-Muenchen-CROWN-Gabelstapler-GmbH-Co-KG--14434398-inline.html,,2026-09-12T22:07:09.646399+00:00
14434212,stepstone,Werkstudierende in der Bau-Projektsteuerung (m/w/d),Hitzler Ingenieure GmbH & Co. KG,Bayern,vor 17 Stunden,https://www.stepstone.de/stellenangebote--Werkstudierende-in-der-Bau-Projektsteuerung-m-w-d-Kempten-Allgaeu-Hitzler-Ingenieure-GmbH-Co-KG--14434212-inline.html,,2026-09-12T22:07:09.646399+00:00
14434281,stepstone,Werkstudent im Compliance Management (m/w/d),Bayerische Versorgungskammer,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-im-Compliance-Management-m-w-d-Muenchen-Bayerische-Versorgungskammer--14434281-inline.html,,2026-09-12T22:07:09.646399+00:00
14435352,stepstone,Werkstudent (m/w/d) Mieterkommunikation und Projektkoordination Immobilien,Lebensversicherung von 1871 a. G.,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Mieterkommunikation-und-Projektkoordination-Immobilien-Muenchen-Lebensversicherung-von-1871-a-G--14435352-inline.html,,2026-09-12T22:07:09.646399+00:00
14497466,stepstone,Werkstudent (m/w/d) E-Commerce,Active Nutrition International GmbH,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-E-Commerce-Munich-Active-Nutrition-International-GmbH--14497466-inline.html,,2026-09-12T22:07:09.646399+00:00
14434060,stepstone,Werkstudent HR & Learning Development (m/w/d),Rail Power Systems GmbH,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-HR-Learning-Development-m-w-d-Muenchen-Rail-Power-Systems-GmbH--14434060-inline.html,,2026-09-12T22:07:09.646399+00:00
14331784,stepstone,Werkstudenten (m/w/d) - Microsoft 365 & KI,Esri Deutschland GmbH,Bayern,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Werkstudenten-m-w-d-Microsoft-365-KI-Bonn-Koeln-Kranzberg-bei-Muenchen-Muenster-Esri-Deutschland-GmbH--14331784-inline.html,,2026-09-12T22:07:09.646399+00:00
12888695,stepstone,Praktikant/Werkstudent (w/m/d) Workplace Consulting – Innenarchitektur / Architektur,Drees & Sommer SE,Bayern,vor 20 Stunden,https://www.stepstone.de/stellenangebote--Praktikant-Werkstudent-w-m-d-Workplace-Consulting-Innenarchitektur-Architektur-Nuernberg-Drees-Sommer-SE--12888695-inline.html,,2026-09-12T22:07:09.646399+00:00
14335252,stepstone,Werkstudent:in (m/w/d) Content Creation & Marketing,Pato Pickleball,Bayern,vor 20 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-in-m-w-d-Content-Creation-Marketing-Munich-Pato-Pickleball--14335252-inline.html,,2026-09-12T22:07:09.646399+00:00
14497800,stepstone,Werkstudent (w/m/d) Kundenservice,Arthrex GmbH,Bayern,vor 20 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-w-m-d-Kundenservice-Muenchen-Arthrex-GmbH--14497800-inline.html,,2026-09-12T22:07:09.646399+00:00
14433780,stepstone,Werkstudent Social Media und Content Creation (m/w/d),Lasertechnik Kilgenstein GmbH & Co. KG,Bayern,vor 20 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Social-Media-und-Content-Creation-m-w-d-Moembris-Lasertechnik-Kilgenstein-GmbH-Co-KG--14433780-inline.html,,2026-09-12T22:07:09.646399+00:00
14497494,stepstone,Werkstudent Marketing & Sales (m/w/d),Specific-Group Germany GmbH,Bayern,vor 21 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Marketing-Sales-m-w-d-Landshut-Specific-Group-Germany-GmbH--14497494-inline.html,,2026-09-12T22:07:09.646399+00:00
14433772,stepstone,Senior Aktuar Pricing (m/w/d),Allianz Versicherungs-AG,Bayern,vor 21 Stunden,https://www.stepstone.de/stellenangebote--Senior-Aktuar-Pricing-m-w-d-Unterfoehring-Allianz-Versicherungs-AG--14433772-inline.html,,2026-09-12T22:07:09.646399+00:00
14434765,stepstone,Senior Discovery & Digital Innovation Engineer (m/w/d),Ambu Innovation GmbH,Bayern,vor 21 Stunden,https://www.stepstone.de/stellenangebote--Senior-Discovery-Digital-Innovation-Engineer-m-w-d-Augsburg-Ambu-Innovation-GmbH--14434765-inline.html,,2026-09-12T22:07:09.646399+00:00
14434800,stepstone,Werkstudent (w|m|d) Organisation in der ADAC Versicherung AG,ADAC,Bayern,vor 21 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-wmd-Organisation-in-der-ADAC-Versicherung-AG-Muenchen-ADAC--14434800-inline.html,,2026-09-12T22:07:09.646399+00:00
14497846,stepstone,Praktikant/Werkstudent/Abschlussarbeit (m/w/d) - Metamodelle für Funktionsbaugruppen,Rosenberger Hochfrequenztechnik GmbH & Co. KG,Bayern,vor 22 Stunden,https://www.stepstone.de/stellenangebote--Praktikant-Werkstudent-Abschlussarbeit-m-w-d-Metamodelle-fuer-Funktionsbaugruppen-Fridolfing-Rosenberger-Hochfrequenztechnik-GmbH-Co-KG--14497846-inline.html,,2026-09-12T22:07:09.646399+00:00
14433905,stepstone,Werkstudent/in Customer Support im Fitness-Nutrition-Unternehmen,Brandl Nutrition GmbH,Bayern,vor 22 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-in-Customer-Support-im-Fitness-Nutrition-Unternehmen-Munich-Brandl-Nutrition-GmbH--14433905-inline.html,,2026-09-12T22:07:09.646399+00:00
14435443,stepstone,Werkstudent (m/w/d) Controlling,Paulaner Brauerei Gruppe GmbH & Co. KGaA,Bayern,vor 22 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Controlling-Muenchen-Paulaner-Brauerei-Gruppe-GmbH-Co-KGaA--14435443-inline.html,,2026-09-12T22:07:09.646399+00:00
14433746,stepstone,Auszubildender zum Industriekaufmann m/w/d,Tannenhof Schwarzwälder Fleischwaren GmbH &Co. KG,Baden-Württemberg,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Auszubildender-zum-Industriekaufmann-m-w-d-Niedereschach-Tannenhof-Schwarzwaelder-Fleischwaren-GmbH-Co-KG--14433746-inline.html,,2026-09-12T22:07:09.646399+00:00
13131883,stepstone,Ausbildung zum Industriekaufmann (m/w/d),BRAND INTERNATIONAL GMBH,Baden-Württemberg,vor 20 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Industriekaufmann-m-w-d-Wertheim-BRAND-INTERNATIONAL-GMBH--13131883-inline.html,,2026-09-12T22:07:09.646399+00:00
14433844,stepstone,Ausbildung zum/zur Kaufmann/-frau im Einzelhandel für 2027 (m/w/d),absoluts -bikes and more- GmbH & Co. KG,Bayern,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-zum-zur-Kaufmann-frau-im-Einzelhandel-fuer-2027-m-w-d-Rimsting-absoluts-bikes-and-more-GmbH-Co-KG--14433844-inline.html,,2026-09-12T22:07:09.646399+00:00
